firebreak,9
firebreaks,10
firebrick,9
firebug,7
fireclay,8
firecracker,11
firecrackers,12
fired,5
firedamp,8
firedog,7
firedrake,9
fireflies,9
firefly,7
firefly's,9
fireguard,9
firehouse,9
firehouses,10
fireless,8
firelight,9
firelock,8
fireman,7
firemen,7
fireplace,9
fireplace's,11
fireplaces,10
fireplug,8
fireplugs,9
firepower,9
fireproof,9
firer,5
firers,6
fires,5
fireside,8
firestorm,9
firethorn,9
firetrap,8
firewall,8
firewater,9
firewood,8
firework,8
fireworks,9
firing,6
firings,7
firkin,6
firm,4
firm's,6
firma,5
firmament,9
firmamental,11
firmed,6
firmer,6
firmest,7
firming,7
firmly,6
firmness,8
firms,5
firmware,8
firry,5
first,5
firstborn,9
firsthand,9
firstling,9
firstlings,10
firstly,7
firsts,6
firth,5
fiscal,6
fiscally,8
fiscals,7
fish,4
fishable,8
fishbowl,8
fished,6
fisher,6
fisheries,9
fisherman,9
fisherman's,11
fishermen,9
fishermen's,11
fishers,7
fishery,7
fishes,6
fishgig,7
fishhook,8
fishier,7
fishing,7
fishmeal,8
fishmonger,10
fishmongers,11
fishnet,7
fishplate,9
fishplates,10
fishpond,8
fishtail,8
fishwife,8
fishy,5
fissile,7
fission,7
fissionability,14
fissionable,11
fissional,9
fissions,8
fissiparous,11
fissirostral,12
fissure,7
fissured,8
fissures,8
fissuring,9
fist,4
fisted,6
fistfight,9
fistful,7
fistic,6
fisticuff,9
fisticuffs,10
fists,5
fistula,7
fistulous,9
fit,3
fitful,6
fitfully,8
fitfulness,10
fitly,5
fitment,7
fitness,7
fits,4
fitted,6
fitter,6
fitter's,8
fitters,7
fittest,7
fitting,7
fittingly,9
fittingness,11
fittings,8
five,4
fivefold,8
fiver,5
fives,5
fix,3
fixable,7
fixate,6
fixated,7
fixates,7
fixating,8
fixation,8
fixations,9
fixative,8
fixed,5
fixedly,7
fixedness,9
fixer,5
fixers,6
fixes,5
fixing,6
fixings,7
fixity,6
fixture,7
fixture's,9
fixtures,8
fizz,4
fizzer,6
fizzle,6
fizzled,7
fizzles,7
fizzling,8
fizzy,5
fjord,5
fjords,6
flab,4
flabbergast,11
flabbergasted,13
flabbergasts,12
flabbier,8
flabbily,8
flabbiness,10
flabby,6
flabellate,10
flabellum,9
flaccid,7
flaccidity,10
flaccidly,9
flack,5
flacon,6
flag,4
flag's,6
flagellant,10
flagellants,11
flagellate,10
flagellated,11
flagellates,11
flagellating,12
flagellation,12
flagellum,9
flageolet,9
flagged,7
flagging,8
flaggingly,10
flaggy,6
flagitious,10
flagitiously,12
flagitiousness,14
flagman,7
flagon,6
flagpole,8
flagpoles,9
flagrance,9
flagrancies,11
flagrancy,9
flagrant,8
flagrante,9
flagrantly,10
flags,5
flagship,8
flagship's,10
flagships,9
flagstaff,9
flagstone,9
flail,5
flailed,7
flailing,8
flails,6
flair,5
flak,4
flake,5
flaked,6
flakes,6
flakier,7
flakiness,9
flaking,7
flaky,5
flam,4
flambeau,8
flamboyance,11
flamboyancy,11
flamboyant,10
flamboyantly,12
flame,5
flamed,6
flamenco,8
flameout,8
flameproof,10
flamer,6
flamers,7
flames,6
flamethrower,12
flaming,7
flamingly,9
flamingo,8
flammability,12
flammable,9
flammables,10
flan,4
flange,6
flanged,7
flanges,7
flank,5
flanked,7
flanker,7
flankers,8
flanking,8
flanks,6
flannel,7
flannel's,9
flannelette,11
flannelled,10
flannelling,11
flannels,8
flap,4
flap's,6
flapdoodle,10
flapjack,8
flapped,7
flapper,7
flappers,8
flapping,8
flaps,5
flare,5
flareback,9
flared,6
flares,6
flaring,7
flaringly,9
flash,5
flashback,9
flashbacks,10
flashboard,10
flashbulb,9
flashbulbs,10
flashcube,9
flashcubes,10
flashed,7
flasher,7
flashers,8
flashes,7
flashgun,8
flashguns,9
flashier,8
flashily,8
flashiness,10
flashing,8
flashlight,10
flashlight's,12
flashlights,11
flashover,9
flashovers,10
flashtube,9
flashy,6
flask,5
flasket,7
flat,4
flatbed,7
flatboat,8
flatcar,7
flatfeet,8
flatfish,8
flatfishes,10
flatfoot,8
flatfooted,10
flatfoots,9
flathead,8
flatiron,8
flatirons,9
flatland,8
flatlander,10
flatlands,9
flatlet,7
flatlets,8
flatling,8
flatly,6
flatmate,8
flatmates,9
flatness,8
flats,5
flatted,7
flatten,7
flattened,9
flattener,9
flattening,10
flattens,8
flatter,7
flattered,9
flatterer,9
flattering,10
flatteringly,12
flatters,8
flattery,8
flattest,8
flatting,8
flattish,8
flattop,7
flatulence,10
flatulency,10
flatulent,9
flatulently,11
flatus,6
flatware,8
flatways,8
flatwork,8
flatworm,8
flaunt,6
flaunted,8
flaunting,9
flauntingly,11
flaunts,7
flaunty,7
flautist,8
flavescent,10
flavopurpurin,13
flavorous,9
flavour,7
flavour's,9
flavoured,9
flavourer,9
flavourer's,11
flavourers,10
flavourful,10
flavourfully,12
flavouring,10
flavourings,11
flavourless,11
flavours,8
flavoursome,11
flaw,4
flawed,6
flawing,7
flawless,8
flawlessly,10
flawlessness,12
flaws,5
flax,4
flaxen,6
flaxier,7
flaxseed,8
flaxy,5
flay,4
flea,4
flea's,6
fleabag,7
fleabane,8
fleabite,8
fleabites,9
fleapit,7
fleapits,8
fleas,5
fleawort,8
fleck,5
flecked,7
flecking,8
flecks,6
fled,4
fledge,6
fledged,7
fledges,7
fledging,8
fledgling,9
fledgling's,11
fledglings,10
fledgy,6
flee,4
fleece,6
fleece's,8
fleeced,7
fleeces,7
fleecier,8
fleecy,6
fleeing,7
fleer,5
fleeringly,10
flees,5
fleet,5
fleetest,8
fleeting,8
fleetingly,10
fleetingness,12
fleetly,7
fleetness,9
fleets,6
flense,6
flesh,5
fleshed,7
flesher,7
fleshes,7
fleshier,8
fleshiness,10
fleshing,8
fleshly,7
fleshpot,8
fleshpots,9
fleshy,6
fletch,6
fletched,8
fletcher,8
fletches,8
fletching,9
flew,4
flews,5
flex,4
flexed,6
flexibilities,13
flexibility,11
flexible,8
flexibly,8
flexile,7
flexing,7
flexion,7
flexitime,9
flexography,11
flexor,6
flexuous,8
flexuously,10
flexural,8
flexure,7
flibbertigibbet,15
flick,5
flicked,7
flicker,7
flickered,9
flickering,10
flickeringly,12
flicking,8
flicks,6
flier,5
fliers,6
flies,5
flight,6
flight's,8
flightier,9
flightily,9
flightiness,11
flightless,10
flights,7
flighty,7
flimflam,8
flimflammed,11
flimflammer,11
flimflamming,12
flimsier,8
flimsies,8
flimsily,8
flimsiness,10
flimsy,6
flinch,6
flinched,8
flincher,8
flinches,8
flinching,9
flinders,8
fling,5
fling's,7
flinger,7
flinging,8
flings,6
flint,5
flintier,8
flintily,8
flintiness,10
flintlock,9
flints,6
flinty,6
flip,4
flippancy,9
flippant,8
flippantly,10
flipped,7
flipper,7
flippers,8
flipping,8
flips,5
flirt,5
flirtation,10
flirtations,11
flirtatious,11
flirtatiously,13
flirtatiousness,15
flirted,7
flirter,7
flirting,8
flirts,6
flirty,6
flit,4
flitch,6
flits,5
flitted,7
flitter,7
flitting,8
flivver,7
float,5
floatation,10
floated,7
floater,7
floaters,8
floating,8
floatplane,10
floats,6
floccose,8
flocculants,11
flocculate,10
flocculated,11
flocculates,11
flocculating,12
flocculation,12
flocculent,10
floccus,7
flock,5
flocked,7
flocking,8
flocks,6
floe,4
floes,5
flog,4
flogged,7
flogger,7
flogging,8
flogs,5
flood,5
flooded,7
flooder,7
floodgate,9
flooding,8
floodlight,10
floodlit,8
floodplain,10
floods,6
floodwall,9
floodwater,10
floodwater's,12
floodwaters,11
floodway,8
floor,5
floorage,8
floorboard,10
floorboards,11
floored,7
floorer,7
flooring,8
floorings,9
floors,6
floorwalker,11
floozie,7
floozies,8
floozy,6
flop,4
flop's,6
flophouse,9
flophouses,10
flopped,7
flopper,7
floppers,8
floppier,8
floppies,8
floppily,8
floppiness,10
flopping,8
floppy,6
floppy's,8
flops,5
flora,5
floral,6
florally,8
florescence,11
florescent,10
floret,6
floriated,9
floribunda,10
floricultural,13
floriculture,12
floriculturist,14
florid,6
floridity,9
floridly,8
floridness,10
floriferous,11
florin,6
florist,7
floristic,9
floristically,13
floristry,9
florists,8
floss,5
flossed,7
flosses,7
flossier,8
flossing,8
flossy,6
flotation,9
flotilla,8
flotillas,9
flotsam,7
flounce,7
flounced,8
flounces,8
flouncing,9
flounder,8
floundered,10
floundering,11
flounders,9
flour,5
floured,7
flourish,8
flourished,10
flourisher,10
flourishes,10
flourishing,11
flourishingly,13
flours,6
floury,6
flout,5
flouted,7
flouter,7
flouting,8
flouts,6
flow,4
flowage,7
flowchart,9
flowcharting,12
flowcharts,10
flowed,6
flower,6
flowerage,9
flowerbed,9
flowered,8
flowerer,8
floweret,8
floweriness,11
flowering,9
flowerless,10
flowerlike,10
flowerpot,9
flowers,7
flowery,7
flowing,7
flowingly,9
flown,5
flows,5
flowstone,9
flu,3
flub,4
flubbed,7
flubbing,8
flubs,5
fluctuant,9
fluctuate,9
fluctuated,10
fluctuates,10
fluctuating,11
fluctuation,11
fluctuations,12
flue,4
fluency,7
fluent,6
fluently,8
flues,5
fluff,5
fluffier,8
fluffiest,9
fluffiness,10
fluffs,6
fluffy,6
flugelhorn,10
fluid,5
fluidal,7
fluidextract,12
fluidic,7
fluidics,8
fluidisation,12
fluidisation's,14
fluidisations,13
fluidise,8
fluidised,9
fluidiser,9
fluidises,9
fluidising,10
fluidity,8
fluidly,7
fluidness,9
fluidounce,10
fluidram,8
fluids,6
fluke,5
flukier,7
fluky,5
flume,5
flumed,6
flumes,6
fluming,7
flummery,8
flummox,7
flump,5
flumped,7
flumping,8
flumps,6
flung,5
flunk,5
flunked,7
flunkeys,8
flunking,8
flunks,6
flunky,6
fluoresce,9
fluorescence,12
fluorescent,11
fluoresces,10
fluoric,7
fluoridate,10
fluoridated,11
fluoridates,11
fluoridating,12
fluoridation,12
fluoridations,13
fluoride,8
fluorides,9
fluorinate,10
fluorinated,11
fluorinates,11
fluorinating,12
fluorination,12
fluorinations,13
fluorine,8
fluorite,8
fluorocarbon,12
fluoroscope,11
fluoroscopic,12
fluoroscopy,11
fluorspar,9
flurried,8
flurries,8
flurry,6
flurrying,9
flush,5
flushable,9
flushed,7
flushes,7
flushing,8
flushness,9
fluster,7
flustered,9
flustering,10
flusters,8
flute,5
flute's,7
fluted,6
flutelike,9
flutes,6
fluting,7
flutist,7
flutter,7
fluttered,9
flutterer,9
fluttering,10
flutters,8
fluttery,8
fluvial,7
flux,4
fluxed,6
fluxes,6
fluxion,7
fluxional,9
fly,3
flyable,7
flyaway,7
flyblow,7
flyblown,8
flyboat,7
flyboats,8
flyby,5
flybys,6
flycatcher,10
flycatchers,11
flyer,5
flyer's,7
flyers,6
flying,6
flyleaf,7
flyleaves,9
flyover,7
flyovers,8
flypaper,8
flypast,7
flypasts,8
flyspeck,8
flyswatter,10
flytrap,7
flytraps,8
flyway,6
flyweight,9
flywheel,8
flywheels,9
foal,4
foals,5
foam,4
foamed,6
foamflower,10
foamier,7
foaminess,9
foaming,7
foamless,8
foams,5
foamy,5
fob,3
fobbing,7
focal,5
focalisation,12
focalisation's,14
focalisations,13
focalise,8
focalised,9
focalises,9
focalising,10
focally,7
foci,4
focus,5
focusable,9
focused,7
focuser,7
focuses,7
focusing,8
fodder,6
foe,3
foe's,5
foeman,6
foes,4
foetal,6
foetation,9
foeticide,9
foetid,6
foetidly,8
foetidness,10
foetor,6
foetus,6
foetus's,8
foetuses,8
fog,3
fog's,5
fogbound,8
fogbow,6
fogbows,7
fogdog,6
fogey,5
fogeys,6
fogged,6
foggier,7
foggiest,8
foggily,7
fogginess,9
fogging,7
foggy,5
foghorn,7
foghorns,8
fogies,6
fogless,7
fogs,4
fogy,4
foible,6
foibles,7
foil,4
foiled,6
foiling,7
foils,5
foilsman,8
foist,5
foisted,7
foisting,8
foists,6
fold,4
foldable,8
foldaway,8
foldboat,8
folded,6
folder,6
folderol,8
folders,7
folding,7
foldout,7
foldouts,8
folds,5
folia,5
foliage,7
foliaged,8
foliages,8
foliar,6
foliate,7
foliated,8
foliates,8
foliating,9
foliation,9
foliations,10
folic,5
folio,5
folios,6
foliose,7
folium,6
folk,4
folk's,6
folklore,8
folkloric,9
folklorist,10
folkloristic,12
folkmoot,8
folks,5
folksier,8
folksiness,10
folksinger,10
folksinger's,12
folksingers,11
folksong,8
folksongs,9
folksy,6
folktale,8
folktale's,10
folktales,9
folkway,7
folkways,8
follicle,8
follicles,9
follicular,10
folliculate,11
folliculated,12
follies,7
follow,6
followed,8
follower,8
followers,9
following,9
followings,10
follows,7
folly,5
foment,6
fomentation,11
fomentations,12
fomented,8
fomenter,8
fomenting,9
foments,7
fond,4
fondant,7
fondants,8
fonder,6
fondest,7
fondle,6
fondled,7
fondler,7
fondles,7
fondling,8
fondly,6
fondness,8
fondue,6
fondues,7
font,4
font's,6
fontal,6
fonts,5
food,4
food's,6
foodless,8
foodlessness,12
foods,5
foodstuff,9
foodstuff's,11
foodstuffs,10
fool,4
fooled,6
foolery,7
foolhardily,11
foolhardiness,13
foolhardy,9
fooling,7
foolish,7
foolishly,9
foolishness,11
foolproof,9
fools,5
foolscap,8
foolscap's,10
foot,4
footage,7
footages,8
football,8
football's,10
footballer,10
footballers,11
footballs,9
footboard,9
footboards,10
footboy,7
footboys,8
footbridge,10
footbridges,11
footcloth,9
footed,6
footer,6
footers,7
footfall,8
footfalls,9
footgear,8
foothill,8
foothills,9
foothold,8
footholds,9
footie,6
footing,7
footings,8
footle,6
footled,7
footles,7
footless,8
footlessly,10
footlessness,12
footlight,9
footlights,10
footling,8
footlocker,10
footloose,9
footman,7
footmark,8
footmen,7
footnote,8
footnote's,10
footnotes,9
footpace,8
footpad,7
footpads,8
footpath,8
footpaths,9
footplate,9
footplates,10
footprint,9
footprint's,11
footprints,10
footrace,8
footrest,8
footrests,9
footrope,8
footropes,9
foots,5
footsie,7
footslog,8
footslogged,11
footslogger,11
footslogging,12
footslogs,9
footsore,8
footsoreness,12
footstalk,9
footstall,9
footstep,8
footsteps,9
footstock,9
footstool,9
footstools,10
footwall,8
footway,7
footways,8
footwear,8
footwork,8
footy,5
foozle,6
foozled,7
fop,3
foppery,7
foppish,7
foppishly,9
foppishness,11
fops,4
for,3
forage,6
foraged,7
forager,7
forages,7
foraging,8
foramen,7
foraminifer,11
foraminifera,12
forasmuch,9
foray,5
foray's,7
forayer,7
forays,6
forbade,7
forbear,7
forbear's,9
forbearance,11
forbearer,9
forbearing,10
forbears,8
forbid,6
forbiddance,11
forbidden,9
forbidder,9
forbidding,10
forbiddingly,12
forbiddingness,14
forbids,7
forbode,7
forbore,7
forborne,8
force,5
force's,7
forced,6
forcedly,8
forceful,8
forcefully,10
forcefulness,12
forceless,9
forcemeat,9
forceps,7
forcer,6
forces,6
forcible,8
forcibleness,12
forcibly,8
forcing,7
ford,4
fordable,8
fordo,5
fordone,7
fords,5
fore,4
forearm,7
forearm's,9
forearmed,9
forearms,8
forebear,8
forebears,9
forebode,8
foreboded,9
foreboder,9
forebodes,9
foreboding,10
forebodingly,12
forebodingness,14
forebodings,11
forebrain,9
forecast,8
forecasted,10
forecaster,10
forecasters,11
forecasting,11
forecastle,10
forecastles,11
forecasts,9
foreclose,9
foreclosed,10
forecloses,10
foreclosing,11
foreclosure,11
forecourt,9
forecourts,10
foredeck,8
foredoom,8
foredoomed,10
forefather,10
forefather's,12
forefathers,11
forefeel,8
forefeet,8
forefend,8
forefinger,10
forefinger's,12
forefingers,11
forefoot,8
forefront,9
foregather,10
forego,6
foregoer,8
foregoes,8
foregoing,9
foregone,8
foreground,10
foregrounds,11
foregut,7
forehand,8
forehanded,10
forehandedness,14
forehead,8
forehead's,10
foreheads,9
foreign,7
foreigner,9
foreigners,10
foreignism,10
foreignness,11
forejudge,9
foreknow,8
foreknowledge,13
foreknown,9
forelady,8
foreland,8
foreleg,7
forelimb,8
forelock,8
foreman,7
foremanship,11
foremast,8
foremasts,9
foremen,7
foremost,8
foremother,10
forename,8
forenamed,9
forenames,9
forenoon,8
forensic,8
forensically,12
forensics,9
foreordain,10
foreordained,12
foreordaining,13
foreordains,11
foreordination,14
forepart,8
forepaw,7
forepaws,8
forepeak,8
foreplay,8
forequarter,11
forequarters,12
forereach,9
forerun,7
forerunner,10
forerunners,11
foresaid,8
foresail,8
foresaw,7
foresee,7
foreseeable,11
foreseeing,10
foreseen,8
foreseer,8
foresees,8
foreshadow,10
foreshadowed,12
foreshadower,12
foreshadowing,13
foreshadows,11
foresheet,9
foreshock,9
foreshore,9
foreshorten,11
foreshortened,13
foreshortening,14
foreshortens,12
foreshow,8
foreside,8
foresight,9
foresighted,11
foresightedly,13
foresightedness,15
foreskin,8
forespeak,9
forest,6
forestage,9
forestall,9
forestalled,11
forestaller,11
forestalling,12
forestalls,10
forestation,11
forestay,8
forestaysail,12
forested,8
forester,8
foresters,9
forestry,8
forests,7
foreswear,9
foresworn,9
foretaste,9
foretell,8
foreteller,10
foretelling,11
foretells,9
forethought,11
forethought's,13
forethoughtfully,16
forethoughtfulness,18
foretime,8
foretoken,9
foretold,8
foretop,7
forever,7
forevermore,11
forewarn,8
forewarned,10
forewarning,11
forewarnings,12
forewarns,9
forewent,8
forewing,8
forewoman,9
foreword,8
foreworn,8
foreyard,8
forfeit,7
forfeitable,11
forfeited,9
forfeiter,9
forfeiters,10
forfeiting,10
forfeits,8
forfeiture,10
forfeitures,11
forficate,9
forgather,9
forgave,7
forge,5
forgeable,9
forged,6
forger,6
forgeries,9
forgers,7
forgery,7
forgery's,9
forges,6
forget,6
forgetful,9
forgetfully,11
forgetfulness,13
forgets,7
forgettable,11
forgetter,9
forgetting,10
forging,7
forgivable,10
forgivably,10
forgive,7
forgiven,8
forgiveness,11
forgiver,8
forgives,8
forgiving,9
forgivingly,11
forgivingness,13
forgo,5
forgoer,7
forgoes,7
forgoing,8
forgone,7
forgot,6
forgotten,9
forint,6
fork,4
forked,6
forkful,7
forking,7
forklift,8
forklike,8
forks,5
forlorn,7
forlornly,9
forlornness,11
form,4
forma,5
formability,11
formable,8
formal,6
formaldehyde,12
formalin,8
formalisation,13
formalisation's,15
formalisations,14
formalise,9
formalised,10
formaliser,10
formalisers,11
formalises,10
formalising,11
formalism,9
formalism's,11
formalisms,10
formalist,9
formalistic,11
formalistically,15
formalities,11
formality,9
formally,8
formalness,10
formals,7
formant,7
formants,8
format,6
formation,9
formation's,11
formational,11
formations,10
formative,9
formatively,11
formativeness,13
formats,7
formatted,9
formatter,9
formatter's,11
formatters,10
formatting,10
formed,6
former,6
formerly,8
formers,7
formfitting,11
formic,6
formicary,9
formicate,9
formidability,13
formidable,10
formidableness,14
formidably,10
forming,7
formless,8
formlessly,10
formlessness,12
forms,5
formula,7
formula's,9
formulae,8
formulaic,9
formulaically,13
formularisation,15
formularisations,16
formularise,11
formularised,12
formulariser,12
formularises,12
formularising,13
formulary,9
formulas,8
formulate,9
formulated,10
formulates,10
formulating,11
formulation,11
formulations,12
formulator,10
formulator's,12
formulators,11
formulisation,13
formulisations,14
formulise,9
formulised,10
formulises,10
formulising,11
formulism,9
formwork,8
fornicate,9
fornicated,10
fornicates,10
fornicating,11
fornication,11
fornications,12
fornicator,10
fornicators,11
forsake,7
forsaken,8
forsakes,8
forsaking,9
forsook,7
forsooth,8
forswear,8
forswears,9
forswore,8
forsworn,8
fort,4
fort's,6
fortalice,9
forte,5
fortepiano,10
fortes,6
forth,5
forthcoming,11
forthright,10
forthrightly,12
forthrightness,14
forthwith,9
forties,7
fortieth,8
fortification,13
fortifications,14
fortified,9
fortifier,9
fortifies,9
fortify,7
fortifying,10
fortiori,8
fortissimo,10
fortitude,9
fortnight,9
fortnightly,11
fortress,8
fortress's,10
fortresses,10
forts,5
fortuitism,10
fortuitous,10
fortuitously,12
fortuitousness,14
fortuity,8
fortunate,9
fortunately,11
fortunateness,13
fortune,7
fortune's,9
fortuned,8
fortunes,8
fortuning,9
forty,5
forum,5
forum's,7
forums,6
forward,7
forwarded,9
forwarder,9
forwarders,10
forwarding,10
forwardly,9
forwardness,11
forwards,8
forwent,7
forwhy,6
forzando,8
fosse,5
fossil,6
fossilisation,13
fossilisation's,15
fossilisations,14
fossilise,9
fossilised,10
fossilises,10
fossilising,11
fossils,7
foster,6
fosterage,9
fostered,8
fosterer,8
fostering,9
fosterling,10
fosterlings,11
fosters,7
fought,6
foul,4
foulard,7
fouled,6
fouler,6
foulest,7
fouling,7
foully,6
foulmouthed,11
foulness,8
fouls,5
found,5
foundation,10
foundation's,12
foundational,12
foundationally,14
foundations,11
founded,7
founder,7
foundered,9
foundering,10
founders,8
founding,8
foundling,9
foundlings,10
foundries,9
foundry,7
foundry's,9
founds,6
fount,5
fount's,7
fountain,8
fountain's,10
fountainhead,12
fountains,9
founts,6
four,4
fourfold,8
fourpence,9
fourpenny,9
fours,5
fourscore,9
foursome,8
foursomes,9
foursquare,10
fourteen,8
fourteens,9
fourteenth,10
fourth,6
fourthly,8
fourths,7
fovea,5
fowl,4
fowler,6
fowling,7
fowls,5
fox,3
fox's,5
foxed,5
foxes,5
foxfire,7
foxglove,8
foxhole,7
foxholes,8
foxhound,8
foxier,6
foxily,6
foxiness,8
foxing,6
foxtail,7
foxtrot,7
foxtrot's,9
foxtrots,8
foxy,4
foyer,5
fracas,6
fracases,8
fractal,7
fractal's,9
fractals,8
fraction,8
fraction's,10
fractional,10
fractionalisation,17
fractionalise,13
fractionalised,14
fractionalises,14
fractionalising,15
fractionally,12
fractionate,11
fractionated,12
fractionates,12
fractionating,13
fractionation,13
fractionations,14
fractionators,13
fractioned,10
fractioning,11
fractionise,11
fractionises,12
fractions,9
fractious,9
fractiously,11
fractiousness,13
fractocumulus,13
fractostratus,13
fracture,8
fractured,9
fractures,9
fracturing,10
frae,4
fraenum,7
fragile,7
fragilely,9
fragility,9
fragment,8
fragmental,10
fragmentally,12
fragmentarily,13
fragmentariness,15
fragmentary,11
fragmentation,13
fragmentations,14
fragmented,10
fragmenting,11
fragmentise,11
fragmentised,12
fragmentises,12
fragmentising,13
fragments,9
fragrance,9
fragrance's,11
fragrances,10
fragrant,8
fragrantly,10
frail,5
frailer,7
frailest,8
frailly,7
frailness,9
frailties,9
frailty,7
framboesia,10
frame,5
frame's,7
framed,6
framer,6
framers,7
frames,6
framework,9
framework's,11
frameworks,10
framing,7
framings,8
franc,5
franca,6
franchise,9
franchise's,11
franchised,10
franchisee,10
franchiser,10
franchises,10
franchising,11
franchisor,10
francium,8
francolin,9
francs,6
frangibility,12
frangible,9
frangipane,10
frangipani,10
frank,5
franked,7
franker,7
frankest,8
frankfurter,11
frankfurters,12
frankincense,12
franking,8
frankly,7
frankness,9
frankpledge,11
franks,6
frantic,7
frantically,11
franticly,9
franticness,11
frap,4
frappe,6
frapping,8
frat,4
fraternal,9
fraternalism,12
fraternally,11
fraternisation,14
fraternisation's,16
fraternisations,15
fraternise,10
fraternised,11
fraterniser,11
fraternisers,12
fraternises,11
fraternising,12
fraternities,12
fraternity,10
fraternity's,12
fratricidal,11
fratricide,10
fraud,5
fraud's,7
frauds,6
fraudulence,11
fraudulent,10
fraudulently,12
fraught,7
fraxinella,10
fray,4
frayed,6
fraying,7
frays,5
frazzle,7
frazzled,8
frazzles,8
frazzling,9
freak,5
freak's,7
freakier,8
freakish,8
freakishly,10
freakishness,12
freaks,6
freaky,6
freckle,7
freckled,8
freckles,8
freckling,9
freckly,7
free,4
freebie,7
freeboard,9
freeboot,8
freebooter,10
freebooters,11
freeborn,8
freed,5
freedman,8
freedmen,8
freedom,7
freedom's,9
freedoms,8
freedwoman,10
freehand,8
freehanded,10
freehandedly,12
freehearted,11
freehold,8
freeholder,10
freeholders,11
freeing,7
freelance,9
freeload,8
freeloader,10
freely,6
freeman,7
freemartin,10
freemason,9
freemasonry,11
freemen,7
freeness,8
freer,5
frees,5
freest,6
freestanding,12
freestone,9
freestyle,9
freethinker,11
freethinkers,12
freethinking,12
freeway,7
freeway's,9
freeways,8
freewheel,9
freewheeled,11
freewheeler,11
freewheelers,12
freewheeling,12
freewheels,10
freewill,8
freeze,6
freezer,7
freezers,8
freezes,7
freezing,8
freight,7
freightage,10
freighted,9
freighter,9
freighters,10
freighting,10
freightliner,12
freights,8
frenetic,8
frenetically,12
frenzied,8
frenziedly,10
frenzies,8
frenzy,6
frenzying,9
frequencies,11
frequency,9
frequent,8
frequentation,13
frequentations,14
frequentative,13
frequentatives,14
frequented,10
frequenter,10
frequenters,11
frequenting,11
frequently,10
frequentness,12
frequents,9
fresco,6
frescoed,8
frescoes,8
frescoing,9
frescos,7
fresh,5
freshen,7
freshened,9
freshener,9
fresheners,10
freshening,10
freshens,8
fresher,7
freshest,8
freshet,7
freshly,7
freshman,8
freshmen,8
freshness,9
freshwater,10
fret,4
fretful,7
fretfully,9
fretfulness,11
frets,5
fretted,7
fretting,8
fretwork,8
friability,10
friable,7
friableness,11
friar,5
friar's,7
friarbird,9
friars,6
friary,6
fricassee,9
frication,9
fricative,9
fricatives,10
friction,8
friction's,10
frictional,10
frictionally,12
frictionless,12
frictions,9
fridge,6
fridge's,8
fridges,7
fried,5
friend,6
friend's,8
friendless,10
friendlessness,14
friendlier,10
friendliest,11
friendlily,10
friendliness,12
friendly,8
friends,7
friendship,10
friendship's,12
friendships,11
fries,5
frieze,6
frieze's,8
friezes,7
frig,4
frigate,7
frigate's,9
frigates,8
frigging,8
fright,6
frighten,8
frightened,10
frightening,11
frighteningly,13
frightens,9
frightful,9
frightfully,11
frightfulness,13
frigid,6
frigidity,9
frigidly,8
frigidness,10
frigorific,10
frill,5
frill's,7
frilled,7
frills,6
frilly,6
fringe,6
fringed,7
fringes,7
fringier,8
fringing,8
fringy,6
frippery,8
frisk,5
frisked,7
frisker,7
friskier,8
friskily,8
friskiness,10
frisking,8
frisks,6
frisky,6
frisson,7
frissons,8
frit,4
fritillary,10
fritted,7
fritter,7
fritterer,9
fritters,8
fritting,8
frivol,6
frivolity,9
frivolled,9
frivoller,9
frivolling,10
frivolous,9
frivolously,11
frivolousness,13
frizz,5
frizzier,8
frizzle,7
frizzled,8
frizzles,8
frizzling,9
frizzy,6
fro,3
frock,5
frock's,7
frocked,7
frocking,8
frocks,6
froe,4
frog,4
frog's,6
frogfish,8
froghopper,10
frogman,7
frogmarch,9
frogmen,7
frogmouth,9
frogs,5
frogspawn,9
frolic,6
frolicked,9
frolicking,10
frolics,7
frolicsome,10
frolicsomely,12
frolicsomeness,14
from,4
frond,5
frond's,7
fronded,7
frondescence,12
fronds,6
front,5
frontage,8
frontal,7
frontally,9
fronted,7
frontier,8
frontier's,10
frontiers,9
frontiersman,12
frontiersmen,12
fronting,8
frontispiece,12
frontispieces,13
frontless,9
frontlet,8
fronton,7
frontrunner,11
fronts,6
frost,5
frostbite,9
frostbiting,11
frostbitten,11
frosted,7
frostier,8
frostily,8
frostiness,10
frosting,8
frosts,6
frostwork,9
frosty,6
froth,5
frothier,8
frothily,8
frothiness,10
frothing,8
froths,6
frothy,6
frottage,8
froufrou,8
frown,5
frowned,7
frowner,7
frowning,8
frowningly,10
frowns,6
frowsier,8
frowstier,9
frowsty,7
frowsy,6
frowzier,8
frowzy,6
froze,5
frozen,6
frozenly,8
frozenness,10
fructiferous,12
fructification,14
fructifications,15
fructify,8
fructose,8
fructose's,10
fructuous,9
fructuously,11
frugal,6
frugality,9
frugally,8
fruit,5
fruit's,7
fruitage,8
fruitarian,10
fruitcake,9
fruited,7
fruiter,7
fruiterer,9
fruitful,8
fruitfully,10
fruitfulness,12
fruitier,8
fruition,8
fruitless,9
fruitlessly,11
fruitlessness,13
fruits,6
fruity,6
frumenty,8
frump,5
frumpier,8
frumpish,8
frumps,6
frumpy,6
frustrate,9
frustrated,10
